direction,prize_paper_field,citation_paper_field,prize_paper_subfield,citation_paper_subfield,prize_paper_domain,citation_paper_domain,count,sample_prize_paper_id,sample_prize_paper_title,sample_citation_paper_id,sample_citation_paper_title
citation_paper_cites_prize_paper,Engineering,Social Sciences,Electrical and Electronic Engineering,Education,Physical Sciences,Social Sciences,4,W1979313952,Calculation of ground and excited state potential surfaces of conjugated molecules. I. Formulation and parametrization,W4210905747,Exploring Chemical Reactions in Virtual Reality
citation_paper_cites_prize_paper,Engineering,Engineering,Electrical and Electronic Engineering,Electrical and Electronic Engineering,Physical Sciences,Physical Sciences,2498,W2001716999,Tunneling Through Thin Insulating Layers,W2059217336,Electric Tunnel Effect between Dissimilar Electrodes Separated by a Thin Insulating Film
citation_paper_cites_prize_paper,Engineering,Chemistry,Electrical and Electronic Engineering,Electrochemistry,Physical Sciences,Physical Sciences,29,W2067877546,Researches with the dropping mercury cathode: Part II. The Polarograph,W2097765684,Eighty Years of Polarography – History and Future
citation_paper_cites_prize_paper,Engineering,Materials Science,Electrical and Electronic Engineering,"Electronic, Optical and Magnetic Materials",Physical Sciences,Physical Sciences,277,W1983718136,Resonance Absorption by Nuclear Magnetic Moments in a Solid,W3008258995,Parametric optimization of visible wavelength gold lattice geometries for improved plasmon-enhanced fluorescence spectroscopy
citation_paper_cites_prize_paper,Engineering,Medicine,Electrical and Electronic Engineering,Emergency Medicine,Physical Sciences,Health Sciences,3,W2021432299,A Fluorimetric Method for the Determination of Dopamine (3‐Hydroxytyramine.),W2072878292,Excretion of Catecholamine in Urine by Infants and Children with Cyanotic Congenital Heart Disease
citation_paper_cites_prize_paper,Engineering,Neuroscience,Electrical and Electronic Engineering,Endocrine and Autonomic Systems,Physical Sciences,Life Sciences,7,W2021432299,A Fluorimetric Method for the Determination of Dopamine (3‐Hydroxytyramine.),W2084944913,Changes in biogenic amine synthesis and turnover induced by hypoxia and/or foot shock stress II. The central nervous system
citation_paper_cites_prize_paper,Engineering,Medicine,Electrical and Electronic Engineering,"Endocrinology, Diabetes and Metabolism",Physical Sciences,Health Sciences,12,W2021432299,A Fluorimetric Method for the Determination of Dopamine (3‐Hydroxytyramine.),W2006407798,The Presence of 3–0‐Methylated Noradrenaline (Normetanephrine) in Normal Brain Tissue
citation_paper_cites_prize_paper,Engineering,Environmental Science,Electrical and Electronic Engineering,Environmental Chemistry,Physical Sciences,Physical Sciences,9,W4246012760,The constitution and fundamental properties of solids and liquids. Part II.—Liquids,W3201064123,Ammonia Bioremediation from Aquaculture Wastewater Effluents Using Arthrospira platensis NIOF17/003: Impact of Biodiesel Residue and Potential of Ammonia-Loaded Biomass as Rotifer Feed
citation_paper_cites_prize_paper,Engineering,Environmental Science,Electrical and Electronic Engineering,Environmental Engineering,Physical Sciences,Physical Sciences,3,W1983718136,Resonance Absorption by Nuclear Magnetic Moments in a Solid,W811303861,In situ fluid dynamics and CO2 injection in porous rocks
citation_paper_cites_prize_paper,Engineering,Medicine,Electrical and Electronic Engineering,Epidemiology,Physical Sciences,Health Sciences,22,W1983718136,Resonance Absorption by Nuclear Magnetic Moments in a Solid,W2148872385,Quantitative Evaluation of Contrast Agent Dynamics in Liver MRI
citation_paper_cites_prize_paper,Engineering,Psychology,Electrical and Electronic Engineering,Experimental and Cognitive Psychology,Physical Sciences,Social Sciences,8,W1983718136,Resonance Absorption by Nuclear Magnetic Moments in a Solid,W2161637842,The vexing role of baseline: Implications for neuroimaging studies of panic disorder
citation_paper_cites_prize_paper,Engineering,Chemical Engineering,Electrical and Electronic Engineering,Filtration and Separation,Physical Sciences,Physical Sciences,2,W2160441152,The processes at the mercury dropping cathode. Part I. The deposition of metals,W2141456826,"Chemical speciation of environmentally significant metals with inorganic ligands. Part 4: The Cd2+ + OH–, Cl–, CO32–, SO42–, and PO43– systems (IUPAC Technical Report)"
citation_paper_cites_prize_paper,Engineering,Chemical Engineering,Electrical and Electronic Engineering,Fluid Flow and Transfer Processes,Physical Sciences,Physical Sciences,6,W1979313952,Calculation of ground and excited state potential surfaces of conjugated molecules. I. Formulation and parametrization,W2007783650,Calculations of Phonon Dynamics in Solid Biphenyl. Mixing Between Interphenyl and Lattice Vibrations
citation_paper_cites_prize_paper,Engineering,Agricultural and Biological Sciences,Electrical and Electronic Engineering,Food Science,Physical Sciences,Life Sciences,13,W1983718136,Resonance Absorption by Nuclear Magnetic Moments in a Solid,W2015323335,Using high-performance quantitative NMR (HP-qNMR®) for certifying traceable and highly accurate purity values of organic reference materials with uncertainties &lt;0.1 %
citation_paper_cites_prize_paper,Engineering,Medicine,Electrical and Electronic Engineering,Gastroenterology,Physical Sciences,Health Sciences,5,W2021432299,A Fluorimetric Method for the Determination of Dopamine (3‐Hydroxytyramine.),W1965810045,Role of central dopaminergic mechanisms in piribedil and clonidine induced hypothermia in the rat
citation_paper_cites_prize_paper,Engineering,"Economics, Econometrics and Finance",Electrical and Electronic Engineering,"General Economics, Econometrics and Finance",Physical Sciences,Social Sciences,5,W2159795626,Dielectric-fibre surface waveguides for optical frequencies,W3189895365,Who Makes Innovation Happen? Is the Entrepreneur Becoming Obsolete?
citation_paper_cites_prize_paper,Engineering,Health Professions,Electrical and Electronic Engineering,General Health Professions,Physical Sciences,Health Sciences,3,W1983718136,Resonance Absorption by Nuclear Magnetic Moments in a Solid,W1684358304,
citation_paper_cites_prize_paper,Engineering,Materials Science,Electrical and Electronic Engineering,General Materials Science,Physical Sciences,Physical Sciences,1,W2066255432,"The Transistor, A Semi-Conductor Triode",W1985936872,Integration of Circuit Functions into Solids
citation_paper_cites_prize_paper,Engineering,Medicine,Electrical and Electronic Engineering,Genetics,Physical Sciences,Health Sciences,11,W1983718136,Resonance Absorption by Nuclear Magnetic Moments in a Solid,W2313249167,Magnetic Resonance Imaging of Primary Anterior Visual Pathway Tumors
citation_paper_cites_prize_paper,Engineering,"Biochemistry, Genetics and Molecular Biology",Electrical and Electronic Engineering,Genetics,Physical Sciences,Life Sciences,7,W1983718136,Resonance Absorption by Nuclear Magnetic Moments in a Solid,W3025806663,Ketosis an Old Story Under a New Approach
citation_paper_cites_prize_paper,Engineering,Earth and Planetary Sciences,Electrical and Electronic Engineering,Geochemistry and Petrology,Physical Sciences,Physical Sciences,3,W1773401776,Coherent Visible Radiation of Fast Electrons Passing Through Matter,W1780336725,Cherenkov radiation as a serendipitous phenomenon
citation_paper_cites_prize_paper,Engineering,Social Sciences,Electrical and Electronic Engineering,"Geography, Planning and Development",Physical Sciences,Social Sciences,2,W2066255432,"The Transistor, A Semi-Conductor Triode",W4250255799,4. Kitting the Digital Humanities for the Anthropocene
citation_paper_cites_prize_paper,Engineering,Earth and Planetary Sciences,Electrical and Electronic Engineering,Geology,Physical Sciences,Physical Sciences,2,W2113742150,Charge Coupled Semiconductor Devices,W2025066966,From Photons to Bits
citation_paper_cites_prize_paper,Engineering,Mathematics,Electrical and Electronic Engineering,Geometry and Topology,Physical Sciences,Physical Sciences,1,W1983718136,Resonance Absorption by Nuclear Magnetic Moments in a Solid,W2963631934,Spectrally Optimized Pointset Configurations
citation_paper_cites_prize_paper,Engineering,Earth and Planetary Sciences,Electrical and Electronic Engineering,Geophysics,Physical Sciences,Physical Sciences,12,W2159795626,Dielectric-fibre surface waveguides for optical frequencies,W2029122056,Complex plane integration in the modelling of electromagnetic fields in layered media: part 2. Pole location
citation_paper_cites_prize_paper,Engineering,Environmental Science,Electrical and Electronic Engineering,Global and Planetary Change,Physical Sciences,Physical Sciences,9,W2041154484,The Production of High Speed Light Ions Without the Use of High Voltages,W2940454234,Benchtop isolation of radioactive and stable isotopes by ICP-MS
citation_paper_cites_prize_paper,Engineering,Computer Science,Electrical and Electronic Engineering,Hardware and Architecture,Physical Sciences,Physical Sciences,7,W1979313952,Calculation of ground and excited state potential surfaces of conjugated molecules. I. Formulation and parametrization,W2951166193,Janus: An Extensible Open-Source Software Package for Adaptive QM/MM Methods
citation_paper_cites_prize_paper,Engineering,Health Professions,Electrical and Electronic Engineering,Health Information Management,Physical Sciences,Health Sciences,2,W1983718136,Resonance Absorption by Nuclear Magnetic Moments in a Solid,W4392774749,Efeitos Biológicos induzidos por Ressonância Magnética
citation_paper_cites_prize_paper,Engineering,Environmental Science,Electrical and Electronic Engineering,"Health, Toxicology and Mutagenesis",Physical Sciences,Physical Sciences,4,W2021432299,A Fluorimetric Method for the Determination of Dopamine (3‐Hydroxytyramine.),W1481519778,The Estimation of Total (Free + Conjugated) Catecholamines and Some Catecholamine Metabolites in Human Urine
citation_paper_cites_prize_paper,Engineering,Medicine,Electrical and Electronic Engineering,Hepatology,Physical Sciences,Health Sciences,3,W1983718136,Resonance Absorption by Nuclear Magnetic Moments in a Solid,W4307301190,Magnetic Resonance-Guided Focused Ultrasound in the Treatment of Colorectal Cancer Liver Metastases
citation_paper_cites_prize_paper,Engineering,Arts and Humanities,Electrical and Electronic Engineering,History,Physical Sciences,Social Sciences,9,W2067877546,Researches with the dropping mercury cathode: Part II. The Polarograph,W4310170701,Natives of the Russian Empire in the laboratory of Jaroslav Heyrovský
citation_paper_cites_prize_paper,Engineering,Arts and Humanities,Electrical and Electronic Engineering,History and Philosophy of Science,Physical Sciences,Social Sciences,119,W2067877546,Researches with the dropping mercury cathode: Part II. The Polarograph,W2945161273,"On “the application of science to science itself:” chemistry, instruments, and the scientific labor process"
citation_paper_cites_prize_paper,Engineering,Computer Science,Electrical and Electronic Engineering,Human-Computer Interaction,Physical Sciences,Physical Sciences,1,W1979313952,Calculation of ground and excited state potential surfaces of conjugated molecules. I. Formulation and parametrization,W2963631043,Teaching Enzyme Catalysis Using Interactive Molecular Dynamics in Virtual Reality
citation_paper_cites_prize_paper,Engineering,Immunology and Microbiology,Electrical and Electronic Engineering,Immunology,Physical Sciences,Life Sciences,1,W1983718136,Resonance Absorption by Nuclear Magnetic Moments in a Solid,W2040669228,Antibacterial activities of Dipsacus sylvestris Huds. against Borrelia burgdorferi s.s. in vitro
citation_paper_cites_prize_paper,Engineering,Medicine,Electrical and Electronic Engineering,Immunology and Allergy,Physical Sciences,Health Sciences,1,W2021432299,A Fluorimetric Method for the Determination of Dopamine (3‐Hydroxytyramine.),W2074175270,Release of dopamine from bovine lung by specific antigen and by compound 48/80
citation_paper_cites_prize_paper,Engineering,Environmental Science,Electrical and Electronic Engineering,Industrial and Manufacturing Engineering,Physical Sciences,Physical Sciences,7,W2041154484,The Production of High Speed Light Ions Without the Use of High Voltages,W1975579815,Producing radioisotopes in power reactors
citation_paper_cites_prize_paper,Engineering,Engineering,Electrical and Electronic Engineering,Industrial and Manufacturing Engineering,Physical Sciences,Physical Sciences,5,W2113742150,Charge Coupled Semiconductor Devices,W1943492812,Calibration of Detection System of Crack in Concrete Structure by Using Image Processing Technology
citation_paper_cites_prize_paper,Engineering,Computer Science,Electrical and Electronic Engineering,Information Systems,Physical Sciences,Physical Sciences,4,W2066255432,"The Transistor, A Semi-Conductor Triode",W3009474032,Automated discovery of scientific concepts: Replicating three recent discoveries in mechanics
citation_paper_cites_prize_paper,Engineering,Decision Sciences,Electrical and Electronic Engineering,Information Systems and Management,Physical Sciences,Social Sciences,3,W1983718136,Resonance Absorption by Nuclear Magnetic Moments in a Solid,W3103119244,Study of the Impact of Past Scientific Research on Current Research
citation_paper_cites_prize_paper,Engineering,Chemistry,Electrical and Electronic Engineering,Inorganic Chemistry,Physical Sciences,Physical Sciences,28,W1979313952,Calculation of ground and excited state potential surfaces of conjugated molecules. I. Formulation and parametrization,W2800479158,Insights into the dioxygen activation and catalytic mechanism of the nickel-containing quercetinase
citation_paper_cites_prize_paper,Engineering,Agricultural and Biological Sciences,Electrical and Electronic Engineering,Insect Science,Physical Sciences,Life Sciences,1,W1983718136,Resonance Absorption by Nuclear Magnetic Moments in a Solid,W2548571773,APLICAÇÃO DA RESSONÂNCIA MAGNÉTICA NUCLEAR DE BAIXO CAMPO E MÉTODOS FÍSICO-QUÍMICOS PARA ANÁLISE DE PRODUTOS DE ORIGEM ANIMAL
citation_paper_cites_prize_paper,Engineering,Physics and Astronomy,Electrical and Electronic Engineering,Instrumentation,Physical Sciences,Physical Sciences,24,W2113742150,Charge Coupled Semiconductor Devices,W2027220036,Optische 3D-Halbleiter-Kameras nach dem Flugzeitprinzip (All-Solid-State Optical Time-of-Flight 3D Range Imaging)
